tez_no,baslik,metin,label,orijinal_tez_no,uretici_llm,kullanilan_prompt
AI_259956,Lojistik regresyon ile kredi skorlama ve bir uygulama,"Lojistik regresyon, ikili (binary) sınıflandırma problemlerinde yaygın olarak kullanılan istatistiksel bir yöntemdir. Kredi skorlama uygulamalarında, müşterilerin kredi ödemesini yapıp yapmayacağını tahmin etmek amacıyla kullanılır. Geleneksel doğrusal regresyon yerine lojistik regresyon tercih edilmesinin nedeni, bağımlı değişkenin 0 ile 1 arasında olasılık değerleri almasıdır. Yöntem, logit dönüşümü aracılığıyla doğrusal ilişkiyi olasılık uzayına dönüştürerek, ödeme yapma/yapmama gibi kategorik sonuçları tahmin eder. Kredi skorlamada lojistik regresyon modeli, müşterinin yaş, gelir, istihdam durumu, borç oranı ve kredi geçmişi gibi bağımsız değişkenlerini kullanarak temerrüt olasılığını hesaplar. Model, tarihsel kredi verisi üzerinde eğitilerek katsayılar elde edilir. Her müşteri için hesaplanan olasılık değeri, belirlenmiş bir eşik değeri (genellikle 0.5) ile karşılaştırılarak kredi onayı veya reddi kararı verilir. Uygulamada, model performansı ROC eğrisi, AUC skoru, konfüzyon matrisi ve sınıflandırma doğruluğu gibi metriklerle değerlendirilir. Lojistik regresyon, yorumlanabilirliği yüksek, hesaplama maliyeti düşük ve uygulaması kolay olduğu için finansal kurumlar tarafından tercih edilmektedir. Ancak, değişkenler arasında doğrusallık varsayımı ve aşırı uyum problemleri dikkat edilmesi gereken limitasyonlardır.",1,259956,claude,Prompt_2
AI_245758,Fen ve teknoloji dersinin ölçme ve değerlendirmesine ilişkin öğretmen görüşleri,"# Fen ve Teknoloji Dersinin Ölçme ve Değerlendirmesine İlişkin Öğretmen Görüşleri Fen ve teknoloji dersinin ölçme ve değerlendirme süreçleri, öğrencilerin bilimsel düşünme yeteneklerini geliştirmede kritik bir rol oynamaktadır. Öğretmenlerin bu konudaki görüşleri, eğitim uygulamalarının etkinliğini doğrudan etkilemektedir. Araştırmalar, öğretmenlerin geleneksel yazılı sınavların yanında alternatif değerlendirme yöntemlerine yönelik artan bir ilgi gösterdiğini ortaya koymaktadır. Gözlem, proje ödevleri ve performans değerlendirmesi gibi yöntemler, öğrencilerin pratik becerilerini ve yaratıcılıklarını ölçmede daha etkili olduğu düşünülmektedir. Ancak öğretmenler, bu yöntemlerin uygulanmasında zaman yetersizliği ve değerlendirme kriterlerinin belirsizliği gibi sorunlarla karşılaşmaktadırlar. Öğretmenlerin çoğu, fen dersinin doğası gereği laboratuvar çalışmaları ve deneysel etkinliklerin değerlendirilmesinin önemli olduğunu vurgulamaktadırlar. Buna karşın, okulların materyal eksikliği ve fiziki imkânlarının sınırlılığı, bu tür değerlendirmelerin yapılmasını zorlaştırmaktadır. Ayrıca, merkezi sınav sistemi, öğretmenleri geleneksel ölçme yöntemlerine yöneltmektedir. Sonuç olarak, fen ve teknoloji dersinde etkili bir değerlendirme sistemi oluşturabilmek için öğretmenlerin desteklenmesi, uygun kaynakların sağlanması ve değerlendirme kriterlerinin net bir şekilde tanımlanması gerekmektedir.",1,245758,claude,Prompt_3
AI_554870,Mekanik alaşımlama yöntemiyle süperiletken magnezyum diborür (MgB2) üretimi,"# Mekanik Alaşımlama Yöntemiyle Süperiletken Magnezyum Diborür (MgB₂) Üretimi Magnezyum diborür (MgB₂), 39 K kritik sıcaklıkta süperiletkenlik gösteren ve endüstriyel uygulamalar açısından oldukça umut verici bir malzemedir. Konvansiyonel sentez yöntemlerine kıyasla mekanik alaşımlama tekniği, MgB₂ üretiminde önemli avantajlar sunmaktadır. Bu yöntem, magnezyum ve bor tozlarının yüksek enerjili bilyeli değirmenlerde karıştırılması yoluyla gerçekleştirilir ve kristal yapıda kusur oluşturarak reaksiyonun hızlanmasını sağlar. Mekanik alaşımlama süreci, malzemenin tane boyutunu önemli ölçüde azaltarak yüzey alanını artırır ve atomik difüzyonu kolaylaştırır. Bu durum, daha düşük sıcaklıklarda ve kısa sürelerde yüksek saflıkta MgB₂ elde edilmesini mümkün kılmaktadır. Ayrıca bu teknik, enerji tüketimini azaltan ve ekonomik olarak daha verimli bir üretim süreci sunarak endüstriyel ölçeklendirilmeye uygun hale gelmektedir. Üretilen MgB₂ numuneleri, X-ışını difraktometrisi, taramalı elektron mikroskobu ve manyetik ölçümler gibi çeşitli karakterizasyon yöntemleriyle analiz edilmiştir. Sonuçlar, mekanik alaşımlama yöntemiyle elde edilen ürünün yüksek kristal kalitesine ve süperiletken özelliklere sahip olduğunu göstermektedir. Bu bulgular, teknolojik uygulamalarda MgB₂ kullanımının potansiyelini ortaya koymaktadır.",1,554870,claude,Prompt_1
AI_207948,Günümüz türkiye'sinde protestanlık,"# Günümüz Türkiye'sinde Protestanlık Türkiye'deki Protestanlık, tarihsel olarak azınlık dinî hareket olarak konumlandırılmıştır. 19. yüzyılda başlayan misyoner faaliyetleriyle tanıtılan Protestantizm, günümüzde Türk nüfusunun yaklaşık %0,1'ini oluşturmaktadır. Bu düşük oran, ülkenin İslam ağırlıklı demografik yapısı ve tarihsel kimlik tanımlamalarından kaynaklanmaktadır. Türkiye'deki Protestan topluluklar, başlıca İstanbul, İzmir ve Ankara gibi büyük şehirlerde yoğunlaşmıştır. Bu gruplar çoğunlukla uydu kiliseler aracılığıyla örgütlenmiş olup, eğitim ve sosyal hizmetler sunarak toplumsal katkı sağlamaya çalışmaktadırlar. Protestan inancını benimseyen Türkler genellikle eğitim seviyesi yüksek ve kentli kesimlerden gelmektedir. Yasal ve sosyal açıdan, Protestanlar Türkiye'de ""yabancı din"" olarak algılanmakta ve bazı zorluklar yaşamaktadırlar. Din değiştirme olgusu toplumsal tepkiye neden olabilmekte, bazı durumlarda aile içi sorunlara yol açabilmektedir. Anayasal olarak din özgürlüğü garantilenmekle birlikte, pratik uygulamada ruhani lider tanınması ve hukuki statü belirlenmesi konularında güçlükler yaşanmaktadır. Günümüzde Protestan kiliseler, diyalog ve barış çalışmalarına ağırlık vererek, toplumsal entegrasyon sağlamaya gayret göstermektedir. Ancak, Türk-İslam kimliğinin güçlü olduğu sosyo-kültürel bağlamda, Protestantizm marjinal bir din olarak kalmaya devam etmektedir.",1,207948,claude,Prompt_2
AI_435014,Nitrürlenmiş H13 çeliği yüzeyine kaplanan TiAlZrN tabakasının tribolojik özelliklerinin incelenmesi,"# Nitrürlenmiş H13 Çeliğine Kaplanan TiAlZrN Tabakasının Tribolojik Özelliklerinin İncelenmesi TiAlZrN tabakası, yüksek performanslı endüstriyel uygulamalar için geliştirilmiş ileri bir malzeme sistemidir. Bu çok katmanlı kaplamanın tribolojik davranışının anlaşılması, mekanik bileşenlerin ömrünü ve verimliliğini artırmada kritik bir rol oynamaktadır. Nitrürlenmiş H13 çeliği alt tabaka olarak kullanıldığında, yüzey sertliği ve aşınma direnci önemli ölçüde iyileştirilmektedir. Araştırmalar, TiAlZrN kaplamasının düşük sürtünme katsayısı ve yüksek aşınma direnci sunduğunu göstermektedir. Bu özellikleri, tabakadaki Al ve Zr elementlerinin katı çözelti güçlendirmesi ile sağlanan yüksek sertlikten kaynaklanmaktadır. Ayrıca, nitrürleme işlemi alt tabakaya sertlik ve yorulma direnci kazandırarak, kaplamanın mekanik performansını desteklemektedir. Tribolojik testler kapsamında, sürtünme testleri, aşınma analizi ve yüzey morfolojisi incelemesi yapılmaktadır. Scanning Electron Microscopy (SEM) ve Energy Dispersive X-ray Spectroscopy (EDS) gibi analitik yöntemler, kaplamanın aşınma mekanizmalarını detaylı olarak ortaya koymaktadır. Sonuçlar, bu sistem tasarımının döner kesici takımlar ve yüksek sıcaklık uygulamalarında üstün performans sağladığını göstermektedir.",1,435014,claude,Prompt_3
AI_192809,"Respiratuar distresli preterm yenidoğanlarda metalloproteinaz-2-8-9, doku proteinaz inhibitörü-2 ve endotelin-1'in plazma düzeylerinin belirlenmesi","Preterm yenidoğunlarda respiratuar distres sendromu (RDS), akut akciğer hasarı ve uzun vadeli pulmoner komplikasyonların önemli nedenlerini oluşturmaktadır. Bu çalışma, RDS'li preterm yenidoğunlarda inflamatuar ve vasküler faktörlerin rol oynadığı patolojik mekanizmaları araştırmayı amaçlamaktadır. Metalloproteinazlar (MMP-2, MMP-8, MMP-9) ekstrasellüler matriks yıkımında kritik enzimlerdir ve pulmoner hasar sürecinde önemli rol oynamaktadır. Doku proteinaz inhibitörü-2 (TIMP-2) ise bu enzimlerin aktivitesini düzenleyerek koruyucu fonksiyon göstermektedir. Endotelin-1 (ET-1) ise güçlü bir vasokonstriktör ajan olup pulmoner vasküler direnci artırarak RDS patofizyolojisine katkıda bulunmaktadır. Araştırmada RDS'li preterm yenidoğunların plazma örneklerinde bu biyomarkerların seviyeleri ölçülmüş ve sağlıklı kontrol grubuyla karşılaştırılmıştır. Elde edilen bulgular, bu moleküllerin hastalık şiddeti, klinik seyrü ve prognozla ilişkisini ortaya koymaktadır. Sonuçlar, bu biyomarkerların RDS'nin patogenezinde yer alan inflamatuar ve vasküler mekanizmaların anlaşılmasına ve potansiyel terapötik hedeflerin belirlenmesine katkı sağlamaktadır.",1,192809,claude,Prompt_1
AI_422031,Türkiye hızlı tüketim ürünleri perakendeciliği sektöründe tüketici etnosentrizminin perakendeci seçimine etkisi,"# Özet Türkiye hızlı tüketim ürünleri (FMCG) perakendeciliği sektöründe tüketici etnosentrizmi, yerel ve ulusal markaları tercih etme eğilimi olarak tanımlanmaktadır. Bu çalışma, etnosentrizminin perakendeci seçim kararlarında ne ölçüde etkili olduğunu incelemektedir. Etnosentrik tüketiciler, yerli perakendecileri desteklemeyi ekonomik ve sosyal sorumluluk olarak görmektedir. Türkiye gibi gelişmekte olan pazarlarda, ulusal perakendecilerin ekonomiye katkısı ve istihdam yaratması etnosentrizminin güçlenmesini desteklemektedir. Araştırmalar, etnosentrik değerleri yüksek tüketicilerin zincir mağazalar yerine yerel ve bağımsız perakendecileri tercih etme eğiliminde olduklarını göstermektedir. Ancak fiyat, kalite ve ürün çeşitliliği gibi faktörler etnosentrizminin etkisini sınırlandırmaktadır. Büyük perakendeci zincirlerinin sunduğu avantajlar, tüketicileri etnosentrik tercihlerinden sapmaya yöneltebilmektedir. Ayrıca, gençer nesiller ve şehir merkezinde yaşayan tüketicilerin etnosentrik eğilimleri daha düşük bulunmaktadır. Sonuç olarak, Türkiye perakendeciliği sektöründe tüketici etnosentrizminin perakendeci seçimine anlamlı bir etkisi vardır; ancak bu etki, ürün kalitesi, fiyatlandırma stratejileri ve tüketici demografik özellikleri tarafından şekillendirilmektedir. Yerel perakendecilerin rekabet gücünü artırması, etnosentrizmden yararlanmanın yanı sıra operasyonel verimliliğe de bağlıdır.",1,422031,claude,Prompt_2
AI_473366,Tacirler arası ticari satım sözleşmelerinde satıcının ayıba karşı tekeffül borcu,"# Tacirler Arası Ticari Satım Sözleşmelerinde Satıcının Ayıba Karşı Tekeffül Borcu Tacirler arasında yapılan ticari satım sözleşmelerinde satıcı, satılan malın ayıplarından sorumlu olmak üzere belirli yükümlülükler altına girer. Bu sorumluluk, hukuki açıdan ""tekeffül borcu"" olarak adlandırılır ve satıcının temel ödevlerinden birini oluşturur. Ayıp, satılan malın sözleşmede öngörülen niteliklere sahip olmaması veya değerinin azalmasına neden olan eksiklikleri ifade eder. Satıcının tekeffül borcu, malın teslim edildiği anda ayıplardan arı olması gerektiğini garantilemektedir. Bu kapsamda satıcı, alıcıya ayıpsız bir mal teslim etmekle yükümlüdür. Ticari satım sözleşmelerinde bu sorumluluk, tüketici satımlarına kıyasla daha sınırlı kapsamda uygulanır. Taraflar arası eşitlik ve ticari deneyim dikkate alınarak, ayıbın bilinmesi veya bilinebilmesi durumunda alıcının haklarının sınırlandırılabileceği öngörülmüştür. Ayrıca satıcı, malı olduğu gibi satma şartıyla ayıptan sorumluluğundan kısmen veya tamamen kurtulabilir. Ayıbın ortaya çıkması halinde alıcı, satıcıya karşı çeşitli haklar elde eder. Bunlar arasında malın onarılması, değiştirilmesi, fiyat indirilmesi veya sözleşmeden cayma hakkı yer almaktadır. Ancak bu hakların kullanılması için alıcı, belirli süreler içinde satıcıyı haberdar etmek zorundadır. Ticari satımlarda bu bildirim süresi, tüketici satımlarına göre oldukça kısa tutulmuştur. Sonuç olarak, satıcının ayıba karşı tekeffül borcu, ticari işlemlerde önemli bir koruma mekanizması olup, tarafların haklarını ve yükümlülüklerini dengelemektedir.",1,473366,claude,Prompt_3
AI_322707,Evirici ile sürülen asenkron motorlarda rotor çubuğu kırık arızasının tespiti,"# Evirici ile Sürülen Asenkron Motorlarda Rotor Çubuğu Kırık Arızasının Tespiti Asenkron motorlar endüstriyel uygulamalarda yaygın olarak kullanılmakta, ancak işletme sürecinde çeşitli arızalara maruz kalmaktadır. Rotor çubuğu kırılması, motorun verimini düşüren ve ani arızalara neden olabilen önemli bir sorundur. Bu tez, güç elektronikleri evirici ile sürülen asenkron motorlarda rotor çubuğu kırık arızasının erken tespitine yönelik yöntemler incelemektedir. Araştırma kapsamında, rotor çubuğu kırığının motor parametreleri üzerindeki etkileri analiz edilmiş ve arıza belirtilerinin tespit edilebileceği karakteristik göstergeler belirlenmiştir. Motor akımı, tork dalgalanmaları ve titreşim analizi gibi çeşitli izleme yöntemleri değerlendirilmiştir. Evirici ile sürülen motorlarda harmonik bileşenlerin arıza teşhisine etkisi detaylı olarak incelenmiştir. Çalışmada, geleneksel arıza teşhis yöntemlerine alternatif olarak gelişmiş sinyal işleme teknikleri ve makine öğrenmesi algoritmaları uygulanmıştır. Deneysel ve simülasyon çalışmaları ile önerilen yöntemlerin etkinliği doğrulanmıştır. Elde edilen sonuçlar, erken arıza tespitinin motor ömrünü uzatması ve beklenmeyen duruşları önleme potansiyelini göstermektedir.",1,322707,claude,Prompt_1
AI_580310,Devlet Muhasebe Standardı 24 (DMS 24): Bütçe bilgilerinin mali tablolarda sunumu ve bir uygulama,"# Devlet Muhasebe Standardı 24: Bütçe Bilgilerinin Mali Tablolarda Sunumu Devlet Muhasebe Standardı 24, kamu sektöründe bütçe ve fiili sonuçların karşılaştırmalı sunumunu düzenleyen önemli bir standarttır. DMS 24'ün temel amacı, bütçe tahminleri ile gerçekleşen finansal sonuçlar arasındaki farkları açık ve anlaşılır biçimde raporlamaktır. Standar, bütçe bilgilerinin mali tablolarda yer almasının hesap verilebilirliği artırdığını ve kaynakların etkin kullanımını gösterdiğini öngörmektedir. Kamu kuruluşları, bütçelerinde planladıkları harcamaları, gelir tahminlerini ve diğer finansal göstergeleri gerçekleşen rakamlarla karşılaştırmalı olarak sunmak zorundadırlar. Uygulamada, DMS 24 kapsamında hazırlanan tablolar, bütçe dönemindeki performans analizi için kritik veriler sağlar. Yöneticiler ve ilgili paydaşlar, sapmaların nedenlerini anlayabilir ve gelecekteki bütçe planlamalarını buna göre düzenleyebilirler. Standar, hem genel bütçe kuruluşları hem de sosyal güvenlik kurumlarının mali tablolarında uygulanır. DMS 24'ün sağlam uygulanması, bütçe disiplini, mali şeffaflık ve kurumsal yönetişimin güçlendirilmesini sağlar. Bu sayede kamu kuruluşları, kaynaklarının ekonomik, etkili ve verimli bir şekilde kullanıldığını kanıtlayabilir. Standar, uluslararası muhasebe normları ile uyum sağlayarak, kamu finansmanında güven ve kredibiliteyi artırır.",1,580310,claude,Prompt_2
AI_395696,Öğretmen adaylarının eğitsel internet kullanım öz-yeterlik inançları ile öğrenme yaklaşımları arasındaki ilişki,"# Öğretmen Adaylarının Eğitsel İnternet Kullanım Öz-Yeterlik İnançları ile Öğrenme Yaklaşımları Arasındaki İlişki Eğitim teknolojilerinin hızla geliştiği günümüzde, öğretmen adaylarının dijital ortamlarda etkili bir şekilde öğretim yapabilme becerilerinin incelenmesi önem kazanmıştır. Eğitsel internet kullanım öz-yeterlik inancı, öğretmen adaylarının teknoloji entegrasyonuna yönelik güven düzeyini ve başarı beklentisini yansıtır. Bu inancın güçlü olması, öğretmen adaylarının sınıf ortamında dijital araçları daha etkin biçimde kullanmalarını sağlamaktadır. Öğrenme yaklaşımları ise öğrencilerin bilgiyi alıştırdığı yöntemler ve motivasyonlarını belirler. Derin öğrenme yaklaşımı, bilginin anlamlı biçimde işlenmesini ve içselleştirilmesini ifade ederken, yüzeysel öğrenme yaklaşımı ezber ve kalıcılığa odaklanmaktadır. Araştırmalar göstermektedir ki, yüksek öz-yeterlik inancına sahip öğretmen adayları, daha çok derin öğrenme yaklaşımını benimseme eğilimi göstermektedir. Bu ilişkinin temeli, öz-yeterlik inancının öğrenme motivasyonunu doğrudan etkilemesidir. Kendilerine güvenen öğretmen adayları, internet ortamında öğrenme fırsatlarını daha aktif olarak değerlendirmekte ve eleştirel düşünme becerilerini geliştirmektedir. Sonuç olarak, öz-yeterlik inancı ve öğrenme yaklaşımları arasındaki pozitif ilişkinin güçlendirilmesi, daha nitelikli öğretmen yetiştirme sürecine katkı sağlamaktadır.",1,395696,claude,Prompt_3
